1 sk1 0 100 0
1 sk2 400 100 0
1 sk3 482 100 0
1 sk4 564 100 0
1 sk5 646 100 0
1 sk6 728 100 0
1 sk7 1130 100 0
1 sk8 1212 100 0
1 sk9 1294 100 0
1 sk10 1376 100 0
1 sk11 1458 100 0
1 sk12 1860 100 0
1 sk13 1942 100 0
1 sk14 2024 100 0
1 sk15 2106 100 0
1 sk16 2188 100 0
1 sk17 2590 100 0
1 sk18 2672 100 0
1 sk19 2754 100 0
1 sk20 2836 100 0
1 sk21 2918 100 0
1 sk22 186 60 0
1 sk23 106 33 0
1 sk24 85 24 0
1 sk25 71 95 0
1 sk26 227 44 0
1 sk27 258 43 0
1 sk28 129 165 0
1 sk29 248 58 0
1 sk30 310 66 0
1 sk31 295 89 0
1 sk32 179 15 0
1 sk33 116 173 0
1 sk34 62 158 0
1 sk35 24 124 0
1 sk36 354 128 0
1 sk37 174 149 0
1 sk38 254 195 0
1 sk39 276 142 0
1 sk40 45 184 0
1 sk41 364 164 0
1 sk42 40 78 0
1 sk43 177 168 0
1 sk44 281 125 0
1 sk45 191 160 0
1 sk46 4 20 0
1 sk47 311 41 0
1 sk48 262 74 0
1 sk49 154 187 0
1 sk50 391 19 0
1 sk51 209 193 0
1 sk52 126 96 0
1 sk53 291 136 0
1 sk54 24 131 0
1 sk55 66 174 0
1 sk56 323 29 0
1 sk57 1006 167 0
1 sk58 767 129 0
1 sk59 984 123 0
1 sk60 1034 77 0
1 sk61 730 52 0
1 sk62 1078 195 0
1 sk63 1028 58 0
1 sk64 1067 147 0
1 sk65 756 198 0
1 sk66 1109 73 0
1 sk67 991 120 0
1 sk68 912 120 0
1 sk69 981 144 0
1 sk70 867 112 0
1 sk71 774 60 0
1 sk72 1055 26 0
1 sk73 746 16 0
1 sk74 951 87 0
1 sk75 1033 171 0
1 sk76 777 7 0
1 sk77 760 98 0
1 sk78 795 160 0
1 sk79 986 157 0
1 sk80 1020 45 0
1 sk81 1067 44 0
1 sk82 925 78 0
1 sk83 1047 16 0
1 sk84 1028 94 0
1 sk85 780 134 0
1 sk86 992 168 0
1 sk87 943 109 0
1 sk88 1071 84 0
1 sk89 942 0 0
1 sk90 838 32 0
1 sk91 860 119 0
1 sk92 831 41 0
1 sk93 1763 177 0
1 sk94 1801 27 0
1 sk95 1611 83 0
1 sk96 1704 3 0
1 sk97 1625 167 0
1 sk98 1552 64 0
1 sk99 1708 122 0
1 sk100 1844 66 0
1 sk101 1640 2 0
1 sk102 1735 184 0
1 sk103 1476 17 0
1 sk104 1769 136 0
1 sk105 1629 57 0
1 sk106 1470 194 0
1 sk107 1629 95 0
1 sk108 1755 72 0
1 sk109 1580 170 0
1 sk110 1702 36 0
1 sk111 1651 131 0
1 sk112 1659 167 0
1 sk113 1593 1 0
1 sk114 1713 114 0
1 sk115 1615 119 0
1 sk116 1793 178 0
1 sk117 1732 123 0
1 sk118 1740 198 0
1 sk119 1761 49 0
1 sk120 1755 120 0
1 sk121 1640 94 0
1 sk122 1499 64 0
1 sk123 1659 79 0
1 sk124 1572 47 0
1 sk125 1674 193 0
1 sk126 1516 85 0
1 sk127 1767 98 0
1 sk128 1672 123 0
1 sk129 2392 39 0
1 sk130 2253 125 0
1 sk131 2486 10 0
1 sk132 2538 197 0
1 sk133 2268 55 0
1 sk134 2260 122 0
1 sk135 2203 64 0
1 sk136 2270 121 0
1 sk137 2541 176 0
1 sk138 2264 190 0
1 sk139 2458 165 0
1 sk140 2376 76 0
1 sk141 2489 187 0
1 sk142 2241 68 0
1 sk143 2448 145 0
1 sk144 2499 24 0
1 sk145 2267 112 0
1 sk146 2198 166 0
1 sk147 2482 94 0
1 sk148 2208 5 0
1 sk149 2513 42 0
1 sk150 2524 40 0
1 sk151 2369 49 0
1 sk152 2346 134 0
1 sk153 2306 1 0
1 sk154 2442 78 0
1 sk155 2312 33 0
1 sk156 2209 0 0
1 sk157 2240 165 0
1 sk158 2585 137 0
1 sk159 2541 21 0
1 sk160 2461 120 0
1 sk161 2344 68 0
1 sk162 2463 60 0
1 sk163 2581 125 0
1 sk164 2527 42 0
1 sk165 3217 72 0
1 sk166 3038 198 0
1 sk167 2932 84 0
1 sk168 3011 30 0
1 sk169 3229 23 0
1 sk170 3101 180 0
1 sk171 3082 31 0
1 sk172 3005 27 0
1 sk173 3270 195 0
1 sk174 2939 188 0
1 sk175 3127 50 0
1 sk176 2941 17 0
1 sk177 3269 105 0
1 sk178 3059 155 0
1 sk179 3220 49 0
1 sk180 3207 32 0
1 sk181 3259 84 0
1 sk182 3140 121 0
1 sk183 3078 11 0
1 sk184 3099 97 0
1 sk185 3029 28 0
1 sk186 3061 139 0
1 sk187 2987 65 0
1 sk188 3073 46 0
1 sk189 3316 192 0
1 sk190 3063 170 0
1 sk191 2977 131 0
1 sk192 3264 195 0
1 sk193 3064 167 0
1 sk194 3193 148 0
1 sk195 3298 26 0
1 sk196 3078 175 0
1 sk197 3293 198 0
1 sk198 3035 44 0
1 sk199 2993 144 0
1 sk200 3315 45 0
2 sk1 0 100 0
2 sk2 400 100 0
2 sk3 482 100 0
2 sk4 564 100 0
2 sk5 646 100 0
2 sk6 728 100 0
2 sk7 1130 100 0
2 sk8 1212 100 0
2 sk9 1294 100 0
2 sk10 1376 100 0
2 sk11 1458 100 0
2 sk12 1860 100 0
2 sk13 1942 100 0
2 sk14 2024 100 0
2 sk15 2106 100 0
2 sk16 2188 100 0
